Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Total_Productive_Hours,Is_Overworked,Free_Time,Study_Productive_Ratio
6.2,3.0,6.3,5.3,3.2,2.91,1,12.4,0,0.0,0.4999999596774226
8.1,0.4,7.0,4.3,4.2,3.24,2,12.700000000000001,0,0.0,0.6377952253704546
8.3,2.5,6.4,2.3,4.5,3.31,2,15.3,1,0.0,0.5424836246742729
7.5,2.8,6.2,1.9,5.6,3.02,1,15.899999999999999,0,0.0,0.4716980835410011
6.7,0.1,6.7,4.8,5.7,3.01,1,12.5,0,0.0,0.5359999571200035
7.3,0.1,9.4,0.1,7.1,3.29,1,14.499999999999998,0,0.0,0.5034482411415007
9.7,2.0,6.7,5.2,0.4,3.47,2,12.1,0,0.0,0.8016528263096838
7.7,0.9,7.1,3.9,4.4,3.08,1,13.000000000000002,0,0.0,0.5923076467455656
8.6,0.0,9.7,0.9,4.8,3.14,2,13.399999999999999,0,3.552713678800501e-15,0.641790996881269
5.2,0.5,9.9,1.9,6.5,2.61,0,12.2,0,0.0,0.4262294732598793
5.6,0.4,8.6,5.1,4.3,2.81,0,10.299999999999999,0,0.0,0.5436892676029838
6.1,2.1,6.3,5.6,3.9,2.73,1,12.1,0,0.0,0.5041321897411414
9.5,2.3,6.8,2.1,3.3,3.74,2,15.100000000000001,1,0.0,0.6291390311828456
7.3,3.4,9.7,1.2,2.4,2.97,1,13.1,0,3.552713678800501e-15,0.5572518658586362
7.8,0.4,6.0,2.5,7.3,3.24,1,15.5,0,0.0,0.503225773985434
5.8,1.8,8.0,4.2,4.2,2.82,0,11.8,0,0.0,0.49152538207412017
6.9,3.5,7.8,2.5,3.3,3.02,1,13.7,0,0.0,0.503649598273752
9.1,2.5,9.2,1.6,1.6,3.22,2,13.2,0,0.0,0.6893938871671298
5.6,0.1,6.5,4.2,7.6,2.71,0,13.299999999999999,0,3.552713678800501e-15,0.4210525999208572
7.5,1.7,7.1,1.4,6.3,3.32,1,15.5,0,0.0,0.48387093652445573
5.7,0.8,5.3,1.2,11.0,2.74,2,17.5,0,0.0,0.3257142671020419
6.8,0.0,9.2,0.2,7.8,2.8,1,14.6,0,3.552713678800501e-15,0.465753392756617
9.7,3.6,7.7,1.6,1.4,3.22,2,14.7,0,0.0,0.6598639006895306
8.2,0.2,5.3,2.7,7.6,3.55,2,15.999999999999998,0,3.552713678800501e-15,0.5124999679687521
7.7,3.6,5.5,4.9,2.3,3.06,2,13.6,0,0.0,0.5661764289576156
6.6,1.6,5.8,3.0,7.0,2.73,2,15.2,0,0.0,0.43421049774930937
9.0,1.8,7.5,4.8,0.9,3.33,2,11.700000000000001,1,0.0,0.7692307034845552
6.3,3.5,7.9,1.3,5.0,3.32,1,14.8,1,0.0,0.4256756469138076
6.3,3.2,5.2,6.0,3.3,3.0,2,12.8,0,0.0,0.49218746154785453
7.0,2.0,9.4,2.3,3.3,2.98,1,12.3,1,0.0,0.569105644788159
7.7,0.2,5.0,1.5,9.6,3.0,2,17.5,0,0.0,0.43999997485714426
5.6,1.6,8.2,4.3,4.3,2.91,0,11.499999999999998,0,0.0,0.48695647939508885
5.9,0.3,9.7,1.6,6.5,2.76,0,12.700000000000001,0,0.0,0.464566892553788
9.1,3.1,8.0,1.3,2.5,3.46,2,14.7,0,0.0,0.619047576935539
6.3,0.5,7.5,3.5,6.2,2.87,1,13.0,0,0.0,0.484615347337281
6.8,2.6,9.5,0.8,4.3,2.58,1,13.7,0,0.0,0.49635032873355267
6.9,0.6,8.1,4.4,4.0,3.0,1,11.5,0,0.0,0.5999999478260916
9.8,0.3,8.0,0.3,5.6,3.53,2,15.700000000000001,1,0.0,0.6242037818978483
9.5,2.1,8.3,3.4,0.7,3.35,2,12.299999999999999,0,0.0,0.7723576607839301
5.6,1.9,8.0,0.2,8.3,2.99,0,15.8,0,0.0,0.3544303573145343
6.4,0.1,7.1,5.4,5.0,2.72,1,11.5,0,0.0,0.5565216907372443
9.6,3.0,8.7,1.9,0.8,3.45,2,13.4,0,0.0,0.716417856983742
6.0,0.8,8.4,1.3,7.5,3.19,1,14.3,1,0.0,0.41958039023913357
8.9,1.8,9.0,3.6,0.7,3.27,2,11.4,0,0.0,0.780701685903361
8.3,0.9,6.4,1.9,6.5,3.18,2,15.700000000000001,0,0.0,0.5286623867094021
6.0,1.8,9.5,0.6,6.1,2.78,1,13.9,0,0.0,0.4316546452047018
8.6,2.7,5.5,5.5,1.7,2.9,2,13.0,0,0.0,0.6615384106508915
8.8,1.0,8.5,0.2,5.5,3.52,2,15.3,0,0.0,0.575163361100434
9.2,1.8,8.2,1.1,3.7,3.6,2,14.7,0,0.0,0.6258502975612042
7.4,2.5,7.3,5.4,1.4,3.25,1,11.3,0,0.0,0.6548671986843188
7.5,3.4,9.0,1.7,2.4,3.03,1,13.3,0,0.0,0.5639097320368622
9.1,0.9,7.6,4.8,1.6,3.08,2,11.6,0,0.0,0.7844826909928715
6.8,2.6,6.2,0.7,7.7,3.0,1,17.1,0,0.0,0.39766079545843297
6.4,3.4,6.7,5.8,1.7,2.98,1,11.5,0,0.0,0.5565216907372443
9.9,1.1,5.2,4.2,3.6,3.3,2,14.6,0,0.0,0.6780821453368394
8.5,0.1,9.4,0.8,5.2,3.25,2,13.799999999999999,1,0.0,0.6159419843520302
5.6,0.7,9.8,4.2,3.7,2.75,0,10.0,0,0.0,0.5599999440000056
6.7,0.9,7.4,3.3,5.7,3.26,1,13.3,1,0.0,0.5037593606195969
8.2,1.0,9.7,0.9,4.2,2.81,2,13.399999999999999,0,3.552713678800501e-15,0.6119402528402796
7.2,2.3,7.2,2.5,4.8,3.03,1,14.3,0,0.0,0.5034964682869603
8.7,2.7,9.2,0.8,2.6,3.58,2,14.0,0,3.552713678800501e-15,0.6214285270408195
6.8,1.9,6.6,0.9,7.8,3.38,1,16.5,0,0.0,0.41212118714417045
6.1,0.4,8.4,4.0,5.1,2.88,1,11.6,0,0.0,0.5258620236325842
7.9,3.9,7.7,4.1,0.4,3.4,1,12.200000000000001,0,0.0,0.647540930529432
5.4,0.8,7.2,3.5,7.1,2.71,0,13.3,0,0.0,0.40601500706654087
9.0,2.4,6.0,3.0,3.6,3.32,2,15.0,0,0.0,0.5999999600000027
8.7,3.1,7.5,1.4,3.3,2.99,2,15.1,0,3.552713678800501e-15,0.5761589022411323
8.7,1.0,5.9,3.2,5.2,3.17,2,14.899999999999999,0,3.552713678800501e-15,0.5838925782622431
6.4,2.5,5.6,3.9,5.6,2.89,2,14.5,0,0.0,0.4413792799048773
8.9,2.4,9.9,1.0,1.8,3.44,2,13.100000000000001,0,0.0,0.6793892611153236
8.4,0.3,7.0,5.8,2.5,2.9,2,11.200000000000001,1,0.0,0.7499999330357203
5.6,2.8,8.2,2.2,5.2,2.91,0,13.600000000000001,0,3.552713678800501e-15,0.41176467560553853
9.8,0.1,6.5,5.5,2.1,3.24,2,12.0,0,0.0,0.8166665986111169
7.7,3.3,5.5,5.7,1.8,2.99,2,12.8,0,0.0,0.6015624530029334
9.0,0.7,8.6,2.2,3.5,3.62,2,13.2,0,3.552713678800501e-15,0.6818181301652932
9.8,0.5,7.1,2.9,3.7,3.38,2,14.0,0,0.0,0.6999999500000037
6.9,1.5,5.3,4.1,6.2,2.77,2,14.600000000000001,0,0.0,0.4726027073559789
9.1,3.2,7.4,1.3,3.0,3.31,2,15.3,1,0.0,0.5947712029561305
8.2,1.2,6.2,4.4,4.0,3.08,2,13.399999999999999,0,0.0,0.6119402528402796
6.2,3.7,7.6,2.2,4.3,2.84,1,14.2,0,3.552713678800501e-15,0.4366196875619939
9.4,1.6,6.7,1.2,5.1,3.11,2,16.1,0,0.0,0.5838508954129878
8.4,1.2,7.9,0.4,6.1,3.06,2,15.7,0,0.0,0.5350318130552986
6.0,1.6,9.7,2.3,4.4,2.66,1,12.0,0,0.0,0.4999999583333368
5.6,0.2,6.5,0.9,10.8,3.0,0,16.599999999999998,0,0.0,0.3373493772681098
5.9,3.0,5.1,3.3,6.7,2.91,2,15.600000000000001,1,0.0,0.37820510396121126
7.8,1.3,6.5,4.4,4.0,2.69,1,13.100000000000001,0,0.0,0.5954198018763509
9.4,0.8,5.5,5.4,2.9,3.55,2,13.100000000000001,0,0.0,0.7175571971330383
6.8,0.5,7.9,3.2,5.6,2.61,1,12.899999999999999,0,3.552713678800501e-15,0.5271317420828108
6.0,1.8,9.0,3.5,3.7,2.92,1,11.5,0,0.0,0.5217390850661665
8.5,3.2,8.1,0.6,3.6,3.09,2,15.3,0,0.0,0.5555555192447373
8.6,2.7,5.1,2.5,5.1,3.54,2,16.4,0,0.0,0.5243902119274261
6.1,2.4,9.6,4.7,1.2,2.67,1,9.7,0,3.552713678800501e-15,0.6288659145499058
9.6,3.9,5.1,3.4,2.0,3.65,2,15.5,0,0.0,0.6193547987513033
6.3,3.9,8.1,4.5,1.2,2.89,1,11.4,0,0.0,0.5526315304709184
5.4,0.7,8.8,0.1,9.0,2.57,0,15.1,1,0.0,0.35761587035656495
8.1,2.8,6.7,0.6,5.8,3.5,2,16.7,0,0.0,0.4850299110760532
5.3,2.4,7.6,4.5,4.2,2.25,0,11.9,0,0.0,0.44537811383377196
7.0,0.1,6.7,5.9,4.3,3.12,1,11.4,0,0.0,0.614035033856576
9.4,1.3,7.9,4.6,0.8,3.34,2,11.500000000000002,0,0.0,0.8173912332703275
5.4,2.0,9.8,4.2,2.6,2.8,0,10.0,0,0.0,0.5399999460000054
5.4,0.8,8.9,5.0,3.9,3.12,0,10.100000000000001,0,0.0,0.5346534124105532
5.1,3.3,8.9,1.6,5.1,3.02,0,13.5,0,0.0,0.3777777497942407
8.5,0.9,5.2,1.2,8.2,3.17,2,17.599999999999998,0,0.0,0.4829545180139479
7.1,2.0,7.4,1.6,5.9,2.86,1,15.0,0,0.0,0.4733333017777799
5.1,2.4,7.0,1.8,7.7,2.84,0,15.200000000000001,0,0.0,0.3355262937153754
9.3,2.0,5.7,4.2,2.8,3.51,2,14.100000000000001,0,0.0,0.6595744213067787
6.0,1.8,5.3,5.0,5.9,2.88,2,13.700000000000001,0,0.0,0.4379561724119582
8.7,2.5,9.0,1.6,2.2,3.53,2,13.399999999999999,0,0.0,0.6492536828915163
8.9,1.8,9.7,1.8,1.8,3.63,2,12.500000000000002,1,0.0,0.7119999430400046
9.1,2.2,5.9,2.8,4.0,3.33,2,15.3,1,0.0,0.5947712029561305
9.8,3.0,9.1,0.1,2.0,3.9,2,14.8,0,0.0,0.6621621174214786
9.2,0.2,9.3,2.9,2.4,3.29,2,11.799999999999999,0,0.0,0.7796609508761907
6.0,1.3,6.4,3.2,7.1,2.84,1,14.4,0,3.552713678800501e-15,0.4166666377314835
6.2,1.8,7.6,4.6,3.8,2.98,1,11.8,0,0.0,0.5254236842861285
7.2,3.2,8.1,0.6,4.9,3.04,1,15.3,0,0.0,0.4705882045367187
7.0,3.0,7.9,2.3,3.8,2.81,1,13.8,1,0.0,0.507246340054613
5.9,0.9,7.9,2.5,6.8,2.63,0,13.6,0,0.0,0.43382349751297816
8.3,3.4,6.3,2.9,3.1,3.26,2,14.8,0,0.0,0.560810772918191
9.9,1.3,8.0,0.4,4.4,3.33,2,15.600000000000001,0,0.0,0.6346153439349138
9.8,2.9,8.9,1.7,0.7,3.51,2,13.4,0,0.0,0.7313432290042368
7.9,1.8,9.3,4.8,0.2,3.34,1,9.9,1,0.0,0.7979797173757862
7.9,2.2,7.3,1.3,5.3,3.18,1,15.399999999999999,1,0.0,0.5129869796761702
5.0,1.0,7.5,2.3,8.2,2.82,0,14.2,0,0.0,0.3521126512596725
6.8,1.8,5.7,0.3,9.4,3.01,2,18.0,0,0.0,0.3777777567901246
8.9,2.3,8.8,0.6,3.4,3.02,2,14.600000000000001,0,0.0,0.6095889993432192
6.1,0.0,5.7,1.9,10.3,3.01,2,16.4,0,3.552713678800501e-15,0.3719511968322441
5.6,3.9,6.5,0.8,7.2,2.92,0,16.7,0,0.0,0.33532932123776515
5.3,3.4,9.8,1.4,4.1,2.53,0,12.799999999999999,0,0.0,0.4140624676513698
7.3,0.1,8.2,2.5,5.9,2.92,1,13.299999999999999,0,0.0,0.548872139182546
8.3,1.7,5.9,4.1,4.0,3.11,2,14.0,0,0.0,0.5928571005102072
7.8,3.4,5.6,4.7,2.5,3.02,2,13.700000000000001,0,3.552713678800501e-15,0.5693430241355456
8.5,1.8,9.7,0.6,3.4,3.34,2,13.700000000000001,0,0.0,0.6204379109169408
8.2,1.5,9.8,1.5,3.0,3.4,2,12.7,0,0.0,0.6456692404984851
10.0,1.0,7.2,3.0,2.8,3.37,2,13.8,0,0.0,0.7246376286494473
6.5,0.1,6.1,1.7,9.6,2.72,1,16.200000000000003,0,3.552713678800501e-15,0.4012345431336701
9.4,2.8,5.4,3.9,2.5,3.37,2,14.7,0,0.0,0.6394557388125348
8.3,3.8,5.0,1.5,5.4,3.43,2,17.5,0,0.0,0.47428568718367503
5.5,2.1,6.2,1.1,9.1,2.98,0,16.7,0,0.0,0.32934129764423364
9.1,0.5,7.3,5.6,1.5,3.37,2,11.1,0,0.0,0.8198197459621851
5.9,1.3,7.1,1.9,7.8,2.91,0,15.0,0,0.0,0.3933333071111129
6.4,3.9,5.8,4.4,3.5,2.91,2,13.8,0,0.0,0.46376808233564626
5.9,2.6,8.6,4.1,2.8,2.98,0,11.299999999999999,0,0.0,0.5221238475996596
6.6,1.0,9.8,5.5,1.1,3.23,1,8.7,0,0.0,0.7586206024574021
7.3,1.7,5.8,2.6,6.6,3.07,2,15.599999999999998,0,0.0,0.4679486879520073
7.7,0.1,7.2,4.7,4.3,3.37,1,12.1,0,0.0,0.6363635837716047
9.5,0.1,7.8,4.7,1.9,3.71,2,11.5,0,0.0,0.826086884688097
7.7,1.3,5.7,5.3,4.0,3.36,2,13.0,0,0.0,0.5923076467455657
7.9,2.7,9.0,2.9,1.5,3.17,1,12.100000000000001,0,0.0,0.6528925080254125
7.0,2.1,9.0,2.2,3.7,2.89,1,12.799999999999999,0,0.0,0.546874957275394
9.6,0.4,8.2,2.4,3.4,3.4,2,13.4,0,0.0,0.716417856983742
7.0,2.7,5.3,3.6,5.4,3.17,2,15.100000000000001,0,0.0,0.4635761282399915
5.9,3.6,8.3,5.3,0.9,2.99,0,10.4,1,0.0,0.567307637758881
7.4,2.2,9.6,4.3,0.5,2.77,1,10.100000000000001,1,0.0,0.7326731947848322
7.0,1.6,6.4,1.6,7.4,2.97,1,16.0,0,0.0,0.4374999726562517
9.3,0.3,8.4,1.0,5.0,3.29,2,14.600000000000001,0,0.0,0.6369862577406673
6.3,3.1,9.4,1.2,4.0,2.91,1,13.4,0,0.0,0.4701492186455807
7.3,1.9,9.4,4.1,1.3,3.51,1,10.5,0,0.0,0.6952380290249497
9.2,0.0,7.0,5.4,2.4,3.41,2,11.6,0,0.0,0.7931033799048811
8.7,2.2,7.6,1.9,3.6,3.73,2,14.5,0,3.552713678800501e-15,0.5999999586206924
7.1,2.9,9.3,0.7,4.0,3.12,1,14.0,0,0.0,0.5071428209183699
7.3,1.6,8.4,1.5,5.2,3.27,1,14.1,0,0.0,0.5177304597354284
7.1,3.6,10.0,0.4,2.9,3.13,1,13.6,0,0.0,0.5220587851427364
6.2,3.8,9.8,0.4,3.8,3.17,1,13.8,0,0.0,0.44927532976265727
5.1,2.4,6.4,5.2,4.9,2.77,0,12.4,0,0.0,0.4112902894120734
6.4,2.7,8.4,1.3,5.2,2.94,1,14.3,1,0.0,0.4475524162550758
6.4,3.2,9.0,2.5,2.9,2.87,1,12.5,0,0.0,0.5119999590400033
8.0,2.4,9.1,1.9,2.6,3.01,1,13.0,0,0.0,0.615384568047341
7.7,1.8,7.2,0.5,6.8,2.97,1,16.3,0,0.0,0.4723926090556681
8.6,0.9,6.0,2.5,6.0,3.38,2,15.5,0,0.0,0.5548386738813759
6.9,1.8,7.7,1.2,6.4,2.75,1,15.100000000000001,0,0.0,0.45695361212227736
5.8,3.5,7.2,2.5,5.0,2.87,0,14.3,0,0.0,0.40559437723116243
7.8,2.2,8.5,1.0,4.5,3.06,1,14.5,0,0.0,0.5379309973840691
6.3,3.2,9.7,0.7,4.1,2.65,1,13.599999999999998,0,3.552713678800501e-15,0.46323526005623095
5.3,1.3,5.7,4.3,7.4,2.79,2,14.0,0,0.0,0.3785714015306142
7.7,0.6,5.0,4.8,5.9,3.23,2,14.200000000000001,1,0.0,0.5422534829398956
6.7,2.3,6.6,0.5,7.9,2.77,1,16.900000000000002,0,0.0,0.39644968068345077
6.1,0.8,7.1,3.9,6.1,3.4,1,13.0,0,0.0,0.4692307331360975
9.8,2.4,7.4,2.5,1.9,3.56,2,14.100000000000001,0,0.0,0.6950354116996162
9.6,3.3,6.6,1.1,3.4,3.45,2,16.3,0,0.0,0.5889570190823914
8.7,2.0,5.3,4.3,3.7,2.96,2,14.399999999999999,0,0.0,0.6041666247106511
9.0,1.2,8.3,2.3,3.2,3.74,2,13.399999999999999,0,0.0,0.6716417409222583
9.4,2.0,6.6,4.5,1.5,3.46,2,12.9,0,0.0,0.7286821140556501
6.1,1.6,9.3,4.3,2.7,2.65,1,10.4,0,0.0,0.586538405140538
6.8,1.1,5.9,4.5,5.7,2.93,2,13.6,0,0.0,0.49999996323529683
6.3,1.8,6.9,5.9,3.1,2.8,1,11.200000000000001,0,0.0,0.5624999497767902
5.4,2.4,8.0,2.5,5.7,2.77,0,13.500000000000002,0,0.0,0.39999997037037255
7.2,0.2,7.6,3.0,6.0,2.83,1,13.399999999999999,0,0.0,0.5373133927378066
6.3,0.7,9.8,5.1,2.1,3.03,1,9.1,0,0.0,0.6923076162299323
6.2,1.3,6.0,3.0,7.5,3.12,1,15.0,0,0.0,0.41333330577777966
5.8,3.2,9.0,0.8,5.2,2.88,0,14.2,0,0.0,0.40845067546122005
7.0,0.7,6.3,1.6,8.4,2.63,1,16.1,1,0.0,0.4347825816905228
9.7,0.5,9.9,0.9,3.0,3.72,2,13.2,0,0.0,0.7348484291781493
8.9,1.4,5.7,5.1,2.9,3.55,2,13.200000000000001,0,0.0,0.6742423731634566
7.8,1.9,7.5,4.4,2.4,2.91,1,12.1,0,0.0,0.6446280458985086
5.4,2.7,9.5,0.3,6.1,2.9,0,14.2,1,0.0,0.38028166336044633
7.2,1.6,5.7,3.0,6.5,2.94,2,15.299999999999999,0,0.0,0.47058820453671873
5.6,1.9,8.8,1.5,6.2,2.89,0,13.700000000000001,0,0.0,0.40875909425116097
8.4,3.4,7.1,3.9,1.2,3.26,2,13.0,0,0.0,0.646153796449708
5.2,0.5,6.0,2.4,9.9,2.69,0,15.600000000000001,0,0.0,0.33333331196581334
8.3,2.8,7.9,1.8,3.2,3.44,2,14.3,1,0.0,0.5804195398308014
7.9,1.4,5.4,6.0,3.3,3.11,2,12.6,0,0.0,0.626984077223486
8.3,1.3,7.0,1.6,5.8,3.39,2,15.400000000000002,1,0.0,0.5389610039635712
6.7,1.6,8.6,3.1,4.0,3.54,1,12.299999999999999,0,0.0,0.5447154028686665
9.6,0.2,7.9,5.1,1.2,3.46,2,10.999999999999998,0,0.0,0.8727271933884372
6.2,3.5,5.1,4.4,4.8,2.97,2,14.5,0,0.0,0.4275861774078499
7.2,0.2,9.6,2.8,4.2,3.19,1,11.6,1,0.0,0.6206896016646896
5.1,2.8,7.4,0.7,8.0,3.15,0,15.899999999999999,0,3.552713678800501e-15,0.3207546968078807
7.5,3.3,9.3,2.4,1.5,3.36,1,12.3,0,0.0,0.6097560479873132
5.1,2.8,7.1,3.4,5.6,2.5,0,13.5,0,0.0,0.3777777497942407
9.6,0.5,8.4,0.0,5.5,3.7,2,15.6,0,0.0,0.6153845759368862
9.6,0.5,5.5,2.0,6.4,3.19,2,16.5,0,0.0,0.5818181465564759
7.9,1.8,5.2,1.9,7.2,3.07,2,16.900000000000002,0,0.0,0.46745559364168077
9.1,2.8,8.6,2.4,1.1,3.24,2,13.0,0,3.552713678800501e-15,0.6999999461538503
6.4,3.3,9.9,2.2,2.2,2.9,1,11.900000000000002,0,3.552713678800501e-15,0.5378150808558755
5.0,0.6,6.6,3.5,8.3,2.89,0,13.9,0,0.0,0.3597122043372515
8.9,3.0,8.0,2.6,1.5,3.29,2,13.4,0,0.0,0.6641790549120109
8.2,2.5,7.8,5.4,0.1,3.4,2,10.799999999999999,0,0.0,0.7592591889574826
9.4,0.9,5.4,2.9,5.4,3.56,2,15.700000000000001,0,0.0,0.5987260765142627
7.6,3.3,7.2,3.4,2.5,3.03,1,13.399999999999999,0,3.552713678800501e-15,0.5671641367787958
8.1,3.3,5.8,3.6,3.2,3.22,2,14.600000000000001,0,0.0,0.5547944825483231
8.0,0.7,5.6,5.9,3.8,2.93,2,12.5,0,0.0,0.6399999488000041
5.9,2.7,8.0,3.9,3.5,2.78,0,12.100000000000001,0,0.0,0.48760326548733346
5.4,3.6,6.9,1.9,6.2,2.35,0,15.200000000000001,0,0.0,0.35526313452216224
9.3,3.7,6.5,3.9,0.6,3.24,2,13.600000000000001,0,0.0,0.6838234791306266
8.9,3.7,6.2,3.0,2.2,3.49,2,14.8,0,0.0,0.6013513107195061
5.0,2.3,6.7,1.9,8.1,2.64,0,15.399999999999999,0,3.552713678800501e-15,0.3246753035925128
8.2,3.4,8.0,3.8,0.6,3.26,2,12.2,0,0.0,0.6721310924482712
7.3,0.0,7.8,4.0,4.9,2.75,1,12.2,0,0.0,0.5983606066917536
8.0,2.9,7.9,0.3,4.9,3.25,1,15.8,1,0.0,0.5063290818779063
6.4,0.3,7.1,3.3,6.9,2.77,1,13.600000000000001,1,0.0,0.47058820069204405
6.6,2.9,8.2,2.0,4.3,3.14,1,13.799999999999999,0,0.0,0.4782608349086352
8.2,2.2,5.1,4.2,4.3,3.48,2,14.7,0,3.552713678800501e-15,0.5578230913045517
6.9,3.8,9.1,2.5,1.7,2.88,1,12.399999999999999,0,0.0,0.5564515680280995
6.7,1.9,6.5,3.1,5.8,2.87,1,14.4,0,0.0,0.46527774546682327
5.8,3.9,5.5,5.6,3.2,2.88,2,12.9,0,0.0,0.4496123682471032
8.6,1.7,8.2,1.9,3.6,3.46,2,13.899999999999999,0,3.552713678800501e-15,0.6187049914600726
6.5,2.3,7.5,3.5,4.2,2.8,1,13.0,0,0.0,0.49999996153846454
5.4,0.2,6.3,0.4,11.7,2.53,0,17.3,0,0.0,0.3121387102809994
5.5,3.3,5.2,4.0,6.0,2.95,2,14.8,0,0.0,0.3716215965120543
7.4,1.2,7.6,2.3,5.5,3.03,1,14.1,0,0.0,0.524822657813996
7.8,0.5,10.0,2.4,3.3,3.43,1,11.6,0,0.0,0.6724137351367471
6.8,3.3,7.3,4.3,2.3,2.83,1,12.399999999999999,0,0.0,0.5483870525494313
5.5,3.4,8.7,1.3,5.1,2.74,0,14.0,0,0.0,0.3928571147959204
9.9,1.0,7.3,0.2,5.6,3.32,2,16.5,0,0.0,0.5999999636363659
7.0,2.3,9.8,2.5,2.4,3.09,1,11.7,0,0.0,0.5982905471546541
5.2,1.3,7.9,5.7,3.9,3.04,0,10.4,0,0.0,0.4999999519230816
9.3,0.9,6.1,1.2,6.5,3.29,2,16.7,1,0.0,0.5568861941984316
7.5,1.9,6.3,3.0,5.3,3.4,1,14.700000000000001,0,0.0,0.5102040469248947
5.2,0.5,9.4,4.5,4.4,2.9,0,10.100000000000001,0,0.0,0.5148514341731253
6.8,3.0,8.9,4.0,1.3,2.49,1,11.1,0,0.0,0.6126125574222921
8.6,0.8,6.7,2.8,5.1,3.52,2,14.5,0,0.0,0.5931034073721788
6.6,0.6,7.0,5.9,3.9,2.83,1,11.1,0,0.0,0.5945945410275189
6.1,2.4,7.2,0.4,7.9,3.29,1,16.4,0,3.552713678800501e-15,0.3719511968322441
7.6,3.5,6.4,0.5,6.0,3.12,1,17.1,0,0.0,0.4444444184535427
9.7,1.5,7.9,3.9,1.0,3.69,2,12.2,0,0.0,0.7950819020424671
5.7,1.2,5.7,4.9,6.5,2.66,2,13.399999999999999,0,0.0,0.4253731025840969
6.1,2.9,9.7,2.8,2.5,2.5,1,11.5,0,0.0,0.5304347364839359
6.6,1.9,8.0,5.9,1.6,3.41,1,10.1,0,0.0,0.6534652818351206
9.7,3.4,9.4,0.7,0.8,3.6,2,13.9,0,0.0,0.6978416764142679
7.0,3.8,7.1,3.6,2.5,3.11,1,13.3,0,0.0,0.5263157499010714
8.5,3.8,6.2,4.1,1.4,2.93,2,13.7,0,0.0,0.6204379109169409
8.9,2.2,8.3,1.5,3.1,3.37,2,14.2,0,0.0,0.6267605192422171
7.4,2.5,7.0,1.2,5.9,3.11,1,15.8,0,0.0,0.46835440073706325
8.7,1.6,6.8,2.4,4.5,3.42,2,14.799999999999999,0,3.552713678800501e-15,0.5878377981190677
7.0,2.2,7.7,3.0,4.1,3.05,1,13.3,0,0.0,0.5263157499010714
5.8,0.5,9.7,3.6,4.4,2.65,0,10.7,0,0.0,0.5420560241069137
8.3,1.6,9.5,2.9,1.7,3.12,2,11.6,0,0.0,0.715517179696795
9.8,3.3,9.3,0.3,1.3,3.73,2,14.400000000000002,1,0.0,0.6805555082947563
6.4,1.1,6.4,5.1,5.0,2.79,1,12.5,0,0.0,0.5119999590400033
6.2,3.2,7.8,0.0,6.8,2.8,1,16.2,0,0.0,0.38271602575827
7.1,1.6,5.6,4.1,5.6,3.28,2,14.299999999999999,0,0.0,0.4965034617829747
8.6,0.0,9.8,4.6,1.0,3.48,2,9.6,0,0.0,0.8958332400173709
9.5,0.1,9.7,3.8,0.9,3.57,2,10.5,0,0.0,0.9047618185941125
9.7,1.8,8.0,2.1,2.4,3.82,2,13.9,0,0.0,0.6978416764142679
9.7,0.3,7.5,4.1,2.4,3.53,2,12.4,0,0.0,0.7822580014308063
9.5,3.8,5.3,2.2,3.2,3.7,2,16.5,0,0.0,0.5757575408631793
5.1,1.3,7.7,5.5,4.4,2.8,0,10.8,0,0.0,0.4722221784979464
7.7,1.1,9.5,5.3,0.4,2.99,1,9.2,1,0.0,0.8369564307656056
7.0,3.6,6.9,4.4,2.1,2.84,1,12.7,0,0.0,0.5511810589621214
9.6,1.8,8.7,1.4,2.5,3.43,2,13.9,0,0.0,0.6906474323275229
5.1,0.4,7.5,4.1,6.9,3.01,0,12.4,0,0.0,0.4112902894120734
8.5,2.8,7.5,4.8,0.4,3.06,2,11.7,1,0.0,0.72649566440208
7.4,1.8,6.0,1.8,7.0,3.13,1,16.2,1,0.0,0.4567900952598707
6.2,1.2,8.9,2.0,5.7,2.85,1,13.1,0,0.0,0.47328240661966364
6.2,0.7,8.9,0.8,7.4,3.02,1,14.3,1,0.0,0.43356640324710466
8.4,2.5,9.1,0.2,3.8,2.65,2,14.7,0,3.552713678800501e-15,0.5714285325558822
6.5,1.1,5.7,1.7,9.0,3.02,2,16.6,0,0.0,0.3915662414719131
8.3,1.5,8.6,1.9,3.7,2.86,2,13.5,0,0.0,0.6148147692729802
6.5,2.2,5.1,0.5,9.7,3.1,2,18.4,0,0.0,0.35326085036625815
8.6,0.4,9.2,4.2,1.6,3.27,2,10.6,0,3.552713678800501e-15,0.8113206781772946
8.1,3.3,7.0,1.2,4.4,3.8,2,15.8,0,3.552713678800501e-15,0.51265819540138
7.7,2.3,9.7,3.9,0.4,3.3,1,10.399999999999999,0,0.0,0.740384544193794
9.4,3.2,9.7,0.2,1.5,3.4,2,14.100000000000001,0,0.0,0.6666666193853461
9.2,2.0,8.7,0.6,3.5,3.03,2,14.7,0,0.0,0.6258502975612042
6.3,2.9,5.8,2.1,6.9,2.78,2,16.099999999999998,1,0.0,0.3913043235214706
